730,REGULAR,8,706.380005

733,REGULAR,78,407.359985

732,REGULAR,19,891.530029

739,REGULAR,1,685.280029

738,REGULAR,55,536.260010

737,REGULAR,54,405.079987

736,REGULAR,49,519.150024

741,REGULAR,33,873.099976

746,REGULAR,57,393.320007

745,REGULAR,13,187.250000

748,REGULAR,5,755.289978

752,REGULAR,44,155.860001

755,REGULAR,60,204.449997

754,REGULAR,82,425.899994

760,REGULAR,25,555.510010

759,REGULAR,90,610.010010

758,REGULAR,66,993.369995

763,REGULAR,74,874.869995

765,REGULAR,62,920.809998

771,REGULAR,85,289.540009

776,REGULAR,32,876.580017

780,REGULAR,51,125.839996

779,REGULAR,53,672.929993

778,REGULAR,56,885.030029

786,REGULAR,90,433.619995

789,REGULAR,55,624.340027

788,REGULAR,83,673.960022

796,REGULAR,14,158.419998

802,REGULAR,71,265.160004

801,REGULAR,62,565.650024

808,REGULAR,16,113.040001

807,REGULAR,29,262.170013

806,REGULAR,63,890.900024

805,REGULAR,23,631.070007

822,REGULAR,19,456.709991

827,REGULAR,15,764.919983

826,REGULAR,9,677.219971

829,REGULAR,86,380.070007

834,REGULAR,67,251.229996

836,REGULAR,6,873.549988

838,REGULAR,61,758.640015

841,REGULAR,21,741.789978

840,REGULAR,13,541.309998

844,REGULAR,37,228.160004

847,REGULAR,79,215.320007

852,REGULAR,7,274.329987

851,REGULAR,58,130.220001

850,REGULAR,89,633.409973

849,REGULAR,67,777.659973

855,REGULAR,12,697.299988

858,REGULAR,87,613.320007

863,REGULAR,52,734.969971

866,REGULAR,41,178.419998

865,REGULAR,91,926.299988

871,REGULAR,42,997.320007

875,REGULAR,77,429.790009

874,REGULAR,15,395.940002

879,REGULAR,97,420.570007

882,REGULAR,32,570.090027

886,REGULAR,51,886.159973

885,REGULAR,3,851.270020

884,REGULAR,59,651.450012

897,REGULAR,94,355.529999

896,REGULAR,46,135.830002

895,REGULAR,37,211.149994

903,REGULAR,85,577.530029

902,REGULAR,78,237.529999

907,REGULAR,21,946.950012

911,REGULAR,73,566.799988

913,REGULAR,60,904.539978

916,REGULAR,26,431.570007

919,REGULAR,77,669.570007

922,REGULAR,76,466.630005

929,REGULAR,43,917.599976

928,REGULAR,32,971.599976

927,REGULAR,15,473.350006

926,REGULAR,38,417.339996

939,REGULAR,19,559.030029

944,REGULAR,23,235.009995

947,REGULAR,66,812.200012

953,REGULAR,83,625.640015

959,REGULAR,29,326.510010

961,REGULAR,94,857.570007

969,REGULAR,40,520.299988

975,REGULAR,96,360.760010

980,REGULAR,84,379.329987

982,REGULAR,50,785.340027

989,REGULAR,22,342.320007

988,REGULAR,6,735.909973

994,REGULAR,70,782.960022

993,REGULAR,42,168.619995

992,REGULAR,27,839.229980

991,REGULAR,44,245.639999
